,days_left,DummyEconomy,price
114907,44,1,9670
114989,45,1,5603
115008,45,1,6200
115010,45,1,6500
115011,45,1,6500
115023,45,1,6920
115030,45,1,8376
115036,45,1,10090
115098,46,1,3940
115099,46,1,3940
115103,46,1,4255
115109,46,1,4905
115110,46,1,4905
115134,46,1,5243
115137,46,1,5603
115169,46,1,6200
115175,46,1,6500
115176,46,1,6500
115177,46,1,6500
115181,46,1,6620
115186,46,1,7295
115240,47,1,3174
115241,47,1,3478
115289,47,1,6200
115291,47,1,6200
115306,47,1,10090
115356,48,1,3940
115357,48,1,3940
115361,48,1,4255
115391,48,1,5603
115424,48,1,6200
115430,48,1,6200
115432,48,1,6500
115433,48,1,6500
115436,48,1,7417
115440,48,1,10090
115519,49,1,5109
115523,49,1,5603
115551,49,1,6200
115558,49,1,7116
115566,49,1,10090
115579,1,1,14524
115593,1,1,16729
115595,1,1,17569
115623,2,1,14209
115651,2,1,19564
115718,3,1,21979
115765,4,1,14524
115769,4,1,14524
115776,4,1,14524
115786,4,1,19617
115847,5,1,14524
115849,5,1,14524
115924,6,1,13225
115925,6,1,14524
115929,6,1,14524
115991,7,1,14524
115995,7,1,14524
116058,8,1,13225
116059,8,1,14524
116062,8,1,14842
116069,8,1,17268
116074,8,1,19578
116137,9,1,15469
116142,9,1,16729
116148,9,1,19774
116157,9,1,24184
116216,10,1,14524
116303,11,1,13225
116304,11,1,13225
116310,11,1,14944
116318,11,1,21979
116396,12,1,14524
116398,12,1,14524
116478,13,1,13225
116479,13,1,14149
116480,13,1,14842
116488,13,1,16309
116560,14,1,15049
116563,14,1,15889
116567,14,1,16309
116633,15,1,13989
116652,15,1,27334
116721,16,1,8124
116728,16,1,9804
116737,16,1,19081
116738,16,1,19659
116788,17,1,6024
116796,17,1,6339
116814,17,1,7704
116830,17,1,24021
116892,18,1,6024
116906,18,1,6339
116909,18,1,6339
116989,19,1,6444
116991,19,1,6444
117065,20,1,6024
117066,20,1,6024
117147,21,1,5802
117170,21,1,6444
117173,21,1,6759
117230,22,1,6024
117250,22,1,7284
117311,23,1,5539
117320,23,1,6444
117323,23,1,6444
117348,23,1,8112
117415,24,1,6117
117427,24,1,6444
117432,24,1,6444
117435,24,1,6759
117516,25,1,6024
117517,25,1,6024
117605,26,1,6024
117606,26,1,6024
117608,26,1,6024
117691,27,1,6024
117692,27,1,6024
117694,27,1,6024
117779,28,1,6024
117780,28,1,6024
117788,28,1,6117
117862,29,1,6024
117863,29,1,6024
117864,29,1,6024
117939,30,1,5539
117940,30,1,5539
117962,30,1,6444
117966,30,1,6444
117973,30,1,6759
118042,31,1,5539
118070,31,1,6444
118075,31,1,6759
118139,32,1,6024
118140,32,1,6024
118143,32,1,6024
118232,33,1,6024
118233,33,1,6024
118234,33,1,6024
118326,34,1,6024
118327,34,1,6024
118330,34,1,6024
118403,35,1,6024
118404,35,1,6024
118407,35,1,6024
118413,35,1,6117
118500,36,1,6024
118501,36,1,6024
118569,37,1,5539
118570,37,1,5539
118584,37,1,6024
118586,37,1,6024
118604,37,1,6759
118671,38,1,5539
118696,38,1,6759
118697,38,1,6759
118768,39,1,6024
118769,39,1,6024
118772,39,1,6024
118859,40,1,6024
118860,40,1,6024
118863,40,1,6024
118952,41,1,6024
118953,41,1,6024
118956,41,1,6024
119029,42,1,5539
119035,42,1,6024
119036,42,1,6024
119039,42,1,6024
119127,43,1,6024
119128,43,1,6024
119200,44,1,5539
119201,44,1,5539
119213,44,1,6024
119214,44,1,6024
119217,44,1,6024
119293,45,1,5704
119312,45,1,6444
119318,45,1,6444
119320,45,1,6444
119348,46,1,3720
119350,46,1,3720
119382,46,1,5704
119384,46,1,5750
119403,46,1,6444
119409,46,1,6444
119430,47,1,1966
119495,47,1,6444
119498,47,1,6444
119499,47,1,6444
119532,48,1,3720
119534,48,1,3720
119566,48,1,5704
119586,48,1,6444
119592,48,1,6444
119651,49,1,5704
119669,49,1,6269
119672,49,1,6444
119678,49,1,6444
119700,1,1,8169
119724,1,1,13944
119725,1,1,13944
119726,1,1,13944
119727,1,1,13944
119729,1,1,14364
119730,1,1,14364
119803,2,1,8169
119817,2,1,11372
119835,2,1,13524
119836,2,1,13524
119837,2,1,13524
119838,2,1,13524
119839,2,1,13524
119840,2,1,13524
119844,2,1,13944
119934,4,1,7329
119961,4,1,12684
119962,4,1,12802
119978,4,1,13432
119996,4,1,14364
119997,4,1,14364
119998,4,1,14364
119999,4,1,14364
120000,4,1,14364
120079,5,1,8169
120087,5,1,10112
120105,5,1,13524
120106,5,1,13524
120108,5,1,13524
120111,5,1,13524
120121,5,1,13944
120202,6,1,7329
120212,6,1,9534
120214,6,1,9534
120216,6,1,9534
120232,6,1,12159
120259,6,1,13944
120260,6,1,13944
120261,6,1,13944
120262,6,1,13944
120263,6,1,13944
120321,7,1,6489
120364,7,1,9534
120372,7,1,11214
120374,7,1,11844
120375,7,1,11844
120391,7,1,13524
120392,7,1,13524
120394,7,1,13524
120396,7,1,13524
120398,7,1,13524
120420,7,1,14722
120501,8,1,7749
120507,8,1,8904
120524,8,1,11739
120525,8,1,11844
120526,8,1,11844
120542,8,1,13524
120543,8,1,13524
120545,8,1,13524
120546,8,1,13524
120562,8,1,14197
120574,8,1,15204
120628,9,1,7329
120650,9,1,9534
120667,9,1,13524
120668,9,1,13524
120669,9,1,13524
120670,9,1,13524
120671,9,1,13524
120674,9,1,13524
120675,9,1,13524
120677,9,1,13524
120768,10,1,8169
120771,10,1,8904
120772,10,1,8904
120802,10,1,13944
120803,10,1,13944
120804,10,1,13944
120805,10,1,13944
120806,10,1,13944
120807,10,1,13944
120808,10,1,13944
120809,10,1,13944
120810,10,1,13944
120928,11,1,6909
120958,11,1,9534
120962,11,1,11214
120963,11,1,11844
120964,11,1,11844
120965,11,1,11844
120967,11,1,11844
120971,11,1,12369
120979,11,1,13524
120980,11,1,13524
120981,11,1,13524
120982,11,1,13524
120983,11,1,13524
120987,11,1,13524
120988,11,1,13524
121113,12,1,6909
121129,12,1,8904
121135,12,1,10164
121136,12,1,11844
121137,12,1,11844
121168,12,1,13524
121169,12,1,13524
121170,12,1,13524
121172,12,1,13524
121173,12,1,13524
121176,12,1,13672
121244,13,1,6489
121299,13,1,7844
121300,13,1,7844
121320,13,1,11844
121321,13,1,11844
121347,13,1,13524
121348,13,1,13524
121349,13,1,13524
121350,13,1,13524
121351,13,1,13524
121364,13,1,14197
121419,14,1,6489
121478,14,1,8904
121481,14,1,10164
121483,14,1,11844
121484,14,1,11844
121522,14,1,13524
121523,14,1,13524
121524,14,1,13524
121526,14,1,13524
121527,14,1,13524
121529,14,1,13672
121638,15,1,7749
121649,15,1,8904
121709,15,1,14364
121710,15,1,14364
121711,15,1,14364
121713,15,1,14364
121715,15,1,14784
121754,16,1,4347
121758,16,1,4631
121802,16,1,6339
121803,16,1,6339
121830,16,1,6654
121831,16,1,6654
121832,16,1,6654
121902,17,1,3962
121924,17,1,5093
121936,17,1,5513
121965,17,1,6384
121996,17,1,7014
121997,17,1,7076
122000,17,1,7265
122001,17,1,7265
122002,17,1,7265
122017,17,1,7580
122026,17,1,8000
122083,18,1,3962
122093,18,1,4347
122094,18,1,4347
122108,18,1,5093
122109,18,1,5093
122110,18,1,5093
122112,18,1,5093
122156,18,1,6339
122157,18,1,6339
122158,18,1,6339
122159,18,1,6339
122190,18,1,6654
122257,19,1,3962
122278,19,1,4767
122285,19,1,5093
122294,19,1,5282
122332,19,1,6339
122333,19,1,6339
122334,19,1,6339
122335,19,1,6339
122336,19,1,6354
122361,19,1,6654
122376,19,1,7076
122429,20,1,3962
122444,20,1,4347
122461,20,1,5093
122462,20,1,5093
122471,20,1,5324
122475,20,1,5810
122476,20,1,5810
122477,20,1,5810
122478,20,1,5810
122479,20,1,5810
122480,20,1,5810
122481,20,1,5810
122553,20,1,7076
122607,21,1,3962
122621,21,1,4347
122635,21,1,4767
122641,21,1,5093
122646,21,1,5282
122694,21,1,6339
122695,21,1,6339
122696,21,1,6339
122697,21,1,6339
122698,21,1,6339
122702,21,1,6354
122730,21,1,7076
122789,22,1,4347
122800,22,1,4631
122811,22,1,5093
122812,22,1,5093
122829,22,1,5810
122830,22,1,5810
122831,22,1,5810
122832,22,1,5810
122833,22,1,5810
122904,22,1,7076
122962,23,1,4347
122966,23,1,4631
122978,23,1,5093
123013,23,1,6339
123014,23,1,6339
123015,23,1,6339
123016,23,1,6339
123017,23,1,6339
123018,23,1,6354
123064,23,1,7539
123113,24,1,3962
123128,24,1,4347
123148,24,1,5093
123149,24,1,5093
123217,24,1,6845
123218,24,1,6845
123219,24,1,6845
123220,24,1,6845
123221,24,1,6845
123227,24,1,7076
123280,25,1,3437
123311,25,1,4347
123312,25,1,4347
123322,25,1,5093
123323,25,1,5093
123330,25,1,5282
123331,25,1,5282
123367,25,1,6339
123368,25,1,6339
123369,25,1,6339
123370,25,1,6339
123371,25,1,6339
123376,25,1,6354
123456,26,1,3437
123481,26,1,4347
123498,26,1,5093
123506,26,1,5282
123561,26,1,6339
123562,26,1,6339
123563,26,1,6339
123564,26,1,6339
123565,26,1,6339
123566,26,1,6354
123588,26,1,7076
123613,27,1,3016
123659,27,1,4347
123660,27,1,4347
123675,27,1,5093
123676,27,1,5093
123687,27,1,5810
123688,27,1,5810
123689,27,1,5810
123690,27,1,5810
123691,27,1,5810
123766,27,1,7076
123804,28,1,3437
123829,28,1,4347
123846,28,1,5093
123853,28,1,5282
123864,28,1,5810
123865,28,1,5810
123866,28,1,5810
123867,28,1,5810
123868,28,1,5810
123913,28,1,6354
123940,28,1,7076
123972,29,1,3437
124005,29,1,4347
124016,29,1,4767
124022,29,1,5093
124023,29,1,5093
124109,29,1,6845
124110,29,1,6845
124111,29,1,6845
124112,29,1,6845
124113,29,1,6845
124116,29,1,7076
124177,30,1,4631
124181,30,1,5093
124190,30,1,5282
124202,30,1,5810
124203,30,1,5810
124204,30,1,5810
124205,30,1,5810
124206,30,1,5810
124207,30,1,5810
124209,30,1,6038
124241,30,1,6354
124331,31,1,3962
124344,31,1,4347
124367,31,1,5093
124368,31,1,5093
124419,31,1,6339
124420,31,1,6339
124421,31,1,6339
124422,31,1,6339
124423,31,1,6339
124447,31,1,7076
124495,32,1,3437
124521,32,1,4347
124522,32,1,4347
124552,32,1,5093
124553,32,1,5093
124558,32,1,5282
124559,32,1,5282
124562,32,1,5467
124563,32,1,5467
124564,32,1,5467
124565,32,1,5467
124566,32,1,5467
124567,32,1,5467
124614,32,1,6354
124670,33,1,3437
124692,33,1,4347
124717,33,1,5093
124726,33,1,5282
124738,33,1,5810
124739,33,1,5810
124740,33,1,5810
124741,33,1,5810
124742,33,1,5810
124784,33,1,6354
124793,33,1,7076
124840,34,1,3962
124853,34,1,4347
124854,34,1,4347
124888,34,1,5093
124889,34,1,5093
124956,34,1,6845
124957,34,1,6845
124958,34,1,6845
124959,34,1,6845
124960,34,1,6845
124962,34,1,7076
125000,35,1,3437
125024,35,1,4347
125042,35,1,5093
125044,35,1,5282
125061,35,1,5810
125062,35,1,5810
125063,35,1,5810
125064,35,1,5810
125085,35,1,6125
125114,35,1,6354
125125,35,1,7076
125152,36,1,3016
125191,36,1,4347
125211,36,1,5093
125212,36,1,5093
125223,36,1,5467
125224,36,1,5467
125225,36,1,5467
125227,36,1,5467
125228,36,1,5467
125300,36,1,7076
125347,37,1,3962
125360,37,1,4347
125378,37,1,5093
125381,37,1,5282
125396,37,1,5810
125397,37,1,5810
125398,37,1,5810
125399,37,1,5810
125400,37,1,5810
125401,37,1,5810
125402,37,1,5810
125403,37,1,5810
125451,37,1,6354
125523,38,1,4631
125532,38,1,5093
125533,38,1,5093
125584,38,1,6339
125585,38,1,6339
125586,38,1,6339
125587,38,1,6339
125588,38,1,6339
125598,38,1,6374
125619,38,1,7076
125684,39,1,3962
125700,39,1,4347
125701,39,1,4347
125732,39,1,5093
125733,39,1,5093
125743,39,1,5282
125744,39,1,5282
125750,39,1,5810
125751,39,1,5810
125752,39,1,5810
125753,39,1,5810
125754,39,1,5810
125759,39,1,5810
125799,39,1,6354
125852,40,1,3437
125879,40,1,4347
125906,40,1,5093
125910,40,1,5282
125916,40,1,5467
125917,40,1,5467
125918,40,1,5467
125920,40,1,5467
125921,40,1,5467
125969,40,1,6354
125976,40,1,7076
126023,41,1,3437
126050,41,1,4347
126051,41,1,4347
126079,41,1,5093
126080,41,1,5093
126091,41,1,5467
126092,41,1,5467
126093,41,1,5467
126094,41,1,5467
126095,41,1,5467
126100,41,1,5467
126150,41,1,7076
126179,42,1,3016
126224,42,1,4347
126244,42,1,5093
126252,42,1,5282
126258,42,1,5467
126259,42,1,5467
126260,42,1,5467
126262,42,1,5467
126263,42,1,5467
126312,42,1,6354
126319,42,1,7076
126365,43,1,3437
126393,43,1,4347
126419,43,1,5093
126420,43,1,5093
126430,43,1,5467
126431,43,1,5467
126432,43,1,5467
126434,43,1,5467
126435,43,1,5467
126494,43,1,7076
126532,44,1,3437
126559,44,1,4347
126579,44,1,5093
126589,44,1,5282
126637,44,1,6339
126638,44,1,6339
126639,44,1,6339
126640,44,1,6339
126641,44,1,6339
126642,44,1,6354
126702,45,1,3962
126720,45,1,4347
126741,45,1,4459
126745,45,1,4505
126747,45,1,4879
126752,45,1,5093
126753,45,1,5093
126766,45,1,5467
126767,45,1,5467
126769,45,1,5467
126770,45,1,5467
126771,45,1,5467
126775,45,1,5467
126776,45,1,5467
126807,45,1,6354
126826,45,1,8421
126874,46,1,3962
126896,46,1,4347
126897,46,1,4347
126917,46,1,5093
126918,46,1,5093
126928,46,1,5467
126929,46,1,5467
126930,46,1,5467
126933,46,1,5467
126975,46,1,6910
127012,47,1,3016
127057,47,1,4144
127061,47,1,4347
127081,47,1,4505
127089,47,1,5093
127090,47,1,5093
127100,47,1,5467
127101,47,1,5467
127102,47,1,5467
127103,47,1,5467
127149,47,1,7076
127197,48,1,3437
127226,48,1,4347
127227,48,1,4347
127249,48,1,5093
127250,48,1,5093
127261,48,1,5467
127262,48,1,5467
127263,48,1,5467
127266,48,1,5467
127301,48,1,6354
127309,48,1,7076
127360,49,1,3437
127407,49,1,4767
127412,49,1,5093
127413,49,1,5093
127422,49,1,5467
127423,49,1,5467
127424,49,1,5467
127425,49,1,5467
127463,49,1,6354
127479,49,1,7076
127511,1,1,8379
127519,1,1,12894
127520,1,1,12894
127521,1,1,12894
127522,1,1,12894
127562,2,1,7959
127610,2,1,12939
127615,2,1,13734
127616,2,1,13734
127617,2,1,13734
127618,2,1,13734
127621,2,1,14154
127636,2,1,18407
127670,3,1,7959
127721,3,1,15135
127726,3,1,15719
127728,3,1,15719
127729,3,1,15719
127736,3,1,16359
127737,3,1,16359
127742,3,1,16779
127746,3,1,18039
127800,4,1,8799
127816,4,1,11323
127826,4,1,11962
127839,4,1,12605
127841,4,1,12894
127842,4,1,12894
127843,4,1,12894
127844,4,1,12894
127890,5,1,7959
127919,5,1,9272
127976,5,1,13734
127977,5,1,13734
127978,5,1,13734
127979,5,1,13734
127991,5,1,14619
128057,6,1,8379
128087,6,1,11323
128124,6,1,12605
128137,6,1,12894
128138,6,1,12894
128139,6,1,12894
128142,6,1,13695
128165,7,1,7959
128202,7,1,8694
128234,7,1,11323
128239,7,1,12054
128240,7,1,12054
128241,7,1,12054
128243,7,1,12054
128244,7,1,12054
128259,7,1,12605
128281,7,1,13695
128290,7,1,15719
128291,7,1,15719
128311,8,1,7959
128405,8,1,11785
128421,8,1,13067
128422,8,1,13314
128423,8,1,13314
128424,8,1,13314
128426,8,1,14157
128433,8,1,15719
128457,9,1,7959
128491,9,1,9639
128541,9,1,12894
128542,9,1,12894
128543,9,1,12894
128544,9,1,12894
128548,9,1,13235
128568,9,1,14955
128571,9,1,15099
128572,9,1,15099
128618,10,1,8379
128669,10,1,12247
128695,10,1,13844
128700,10,1,14154
128701,10,1,14306
128706,10,1,14994
128754,11,1,7959
128803,11,1,8694
128839,11,1,11323
128877,11,1,12474
128878,11,1,12474
128879,11,1,12474
128880,11,1,12474
128881,11,1,12474
128887,11,1,13235
128932,12,1,7959
128979,12,1,8064
129049,12,1,12474
129050,12,1,12474
129051,12,1,12474
129052,12,1,12474
129054,12,1,12894
129056,12,1,13695
129067,12,1,15719
129068,12,1,15719
129070,12,1,15719
129088,13,1,7004
129101,13,1,7959
129203,13,1,11323
129209,13,1,12054
129210,13,1,12054
129211,13,1,12054
129213,13,1,12054
129214,13,1,12054
129231,13,1,12605
129272,14,1,7959
129322,14,1,8064
129370,14,1,11323
129380,14,1,12054
129381,14,1,12054
129382,14,1,12054
129383,14,1,12054
129384,14,1,12054
129402,14,1,12605
129404,14,1,13695
129410,14,1,15719
129411,14,1,15719
129514,15,1,8799
129539,15,1,10525
129569,15,1,11618
129571,15,1,11952
129574,15,1,13314
129581,15,1,13734
129582,15,1,13734
129597,16,1,4253
129673,16,1,6433
129674,16,1,6433
129676,16,1,6486
129683,16,1,6717
129685,16,1,6717
129703,16,1,7032
129704,16,1,7032
129705,16,1,7032
129755,16,1,10093
129762,16,1,11351
129792,17,1,5179
129841,17,1,6048
129842,17,1,6048
129843,17,1,6048
129852,17,1,6363
129865,17,1,6783
129896,17,1,7732
129906,17,1,8701
129914,17,1,9424
129915,17,1,9884
129931,17,1,11354
129954,18,1,4253
129963,18,1,4846
130061,18,1,6048
130062,18,1,6048
130063,18,1,6048
130074,18,1,6363
130080,18,1,6783
130089,18,1,7732
130103,18,1,9424
130128,19,1,4253
130172,19,1,5541
130235,19,1,6048
130236,19,1,6048
130237,19,1,6048
130238,19,1,6048
130252,19,1,6363
130265,19,1,7179
130267,19,1,7179
130268,19,1,7179
130269,19,1,7368
130280,19,1,8440
130281,19,1,8440
130282,19,1,8440
130283,19,1,8440
130284,19,1,8440
130285,19,1,8755
130289,19,1,10283
130296,20,1,3723
130320,20,1,4846
130413,20,1,6048
130414,20,1,6048
130415,20,1,6048
130417,20,1,6048
130418,20,1,6048
130447,20,1,7732
130461,20,1,9424
130486,21,1,4253
130497,21,1,4846
130591,21,1,6048
130592,21,1,6048
130593,21,1,6048
130595,21,1,6048
130596,21,1,6048
130627,21,1,8047
130630,21,1,8440
130631,21,1,8440
130634,21,1,9424
130640,21,1,9884
130657,22,1,3723
130686,22,1,5121
130781,22,1,6717
130782,22,1,6717
130783,22,1,6717
130784,22,1,6717
130785,22,1,6717
130796,22,1,8401
130809,22,1,10093
130832,23,1,4253
130847,23,1,4846
130927,23,1,6717
130928,23,1,6717
130929,23,1,6717
130941,23,1,7032
130942,23,1,7032
130943,23,1,7179
130976,23,1,8440
130977,23,1,8440
130978,23,1,8440
130979,23,1,8440
130980,23,1,8755
130981,23,1,8755
130991,23,1,10366
130995,23,1,10553
131024,24,1,4759
131037,24,1,5121
131100,24,1,6048
131101,24,1,6048
131102,24,1,6048
131103,24,1,6048
131111,24,1,6363
131140,24,1,7732
131141,24,1,7732
131161,24,1,9424
131170,24,1,10684
131197,25,1,4253
131230,25,1,5121
131249,25,1,5523
131250,25,1,5523
131251,25,1,5523
131253,25,1,5523
131254,25,1,5523
131343,25,1,7207
131354,25,1,8899
131379,26,1,4253
131390,26,1,4846
131421,26,1,5523
131422,26,1,5523
131423,26,1,5523
131425,26,1,5523
131426,26,1,5523
131516,26,1,7179
131518,26,1,7368
131527,26,1,8440
131528,26,1,8440
131529,26,1,8440
131530,26,1,8440
131531,26,1,8440
131532,26,1,8440
131535,26,1,10199
131542,27,1,3723
131571,27,1,4846
131578,27,1,5102
131579,27,1,5102
131580,27,1,5102
131582,27,1,5102
131583,27,1,5102
131694,27,1,6786
131707,27,1,8478
131729,28,1,3723
131745,28,1,4846
131778,28,1,5523
131779,28,1,5523
131780,28,1,5523
131781,28,1,5523
131782,28,1,5523
131870,28,1,7207
131879,28,1,8440
131880,28,1,8440
131884,28,1,8899
131886,28,1,9172
131887,28,1,9359
131924,29,1,4759
131925,29,1,4846
131951,29,1,5523
131952,29,1,5523
131953,29,1,5523
131955,29,1,5523
131956,29,1,5523
132049,29,1,7207
132058,29,1,8899
132061,29,1,9359
132067,29,1,10829
132081,30,1,3723
132191,30,1,6536
132195,30,1,6717
132196,30,1,6717
132197,30,1,6717
132198,30,1,6717
132199,30,1,6717
132227,30,1,8440
132228,30,1,8440
132229,30,1,8440
132240,30,1,10366
132245,30,1,10952
132275,31,1,4253
132306,31,1,5541
132377,31,1,6048
132378,31,1,6048
132379,31,1,6048
132381,31,1,6048
132382,31,1,6048
132413,31,1,7732
132416,31,1,7732
132423,31,1,9424
132427,31,1,9697
132433,32,1,3381
132476,32,1,4846
132504,32,1,5523
132505,32,1,5523
132506,32,1,5523
132507,32,1,5523
132508,32,1,5523
132598,32,1,7207
132606,32,1,8899
132636,33,1,3723
132662,33,1,4846
132683,33,1,5523
132684,33,1,5523
132685,33,1,5523
132686,33,1,5523
132687,33,1,5523
132784,33,1,8440
132785,33,1,8440
132787,33,1,9359
132834,34,1,4759
132835,34,1,4846
132934,34,1,6048
132935,34,1,6048
132936,34,1,6048
132937,34,1,6048
132938,34,1,6048
132959,34,1,7732
132963,34,1,9424
132981,35,1,3723
132997,35,1,4846
133026,35,1,5523
133027,35,1,5523
133028,35,1,5523
133030,35,1,5523
133031,35,1,5523
133126,35,1,7207
133138,35,1,8899
133140,35,1,9172
133149,36,1,3381
133182,36,1,4846
133187,36,1,5102
133188,36,1,5102
133189,36,1,5102
133190,36,1,5102
133191,36,1,5102
133305,36,1,6786
133318,36,1,8478
133339,37,1,3723
133357,37,1,4846
133445,37,1,6048
133446,37,1,6048
133447,37,1,6048
133448,37,1,6048
133449,37,1,6048
133479,37,1,7179
133492,37,1,8440
133493,37,1,8440
133494,37,1,8440
133495,37,1,8440
133500,37,1,9424
133502,37,1,9884
133520,38,1,4253
133549,38,1,5541
133635,38,1,6717
133636,38,1,6717
133651,38,1,7032
133652,38,1,7032
133653,38,1,7032
133665,38,1,8401
133682,38,1,10366
133703,39,1,3723
133733,39,1,4846
133828,39,1,6048
133829,39,1,6048
133830,39,1,6048
133831,39,1,6048
133832,39,1,6048
133853,39,1,7732
133862,39,1,9424
133867,40,1,3381
133918,40,1,4846
133941,40,1,5523
133942,40,1,5523
133943,40,1,5523
133944,40,1,5523
133945,40,1,5523
134033,40,1,8440
134034,40,1,8440
134038,40,1,9359
134044,41,1,3381
134088,41,1,4846
134109,41,1,5523
134110,41,1,5523
134111,41,1,5523
134113,41,1,5523
134114,41,1,5523
134203,41,1,7207
134214,41,1,8899
134220,42,1,3381
134271,42,1,4846
134275,42,1,5102
134276,42,1,5102
134277,42,1,5102
134279,42,1,5102
134280,42,1,5102
134375,42,1,6786
134389,42,1,8478
134393,42,1,8938
